,product_name,product_review,user_rating
1201,Framboise Du Fermier,Bottle. Garnet pour with a white head. Big raspberry bouquet. Tasty with loads of raspberry highlights. Nice caramel malt and oak backbeats. Good body and mouthfeel.,4.15
1202,Framboise Du Fermier,"Pouted from a 750 mL bottle. The color is very pretty dark red hazy color. The aroma is a bit of funk with a big explosion of raspberry, love it. The taste follows the smell with the typical SP acidity and a big raspberry flavor, super jammy. Its an awesome beer and tasty nonetheless.",5
1203,Framboise Du Fermier,"First of all, the smell. Wow! Hits your nose and you don’t want to pour it, drink it out of the bottle! My friend I’m drinking it with said it tastes like a raspberry Flintstones vitamin. It’s a great one no doubt!",4.75
1204,Framboise Du Fermier,Hazy strawberry color with thin lacing. Tart raspberry funk on the nose. Taste is tart funk raspberry with alot of puckering. The sourness coats the mouth to the point where you have to scrape your tongue. Very funky and very tart.,4.15
1205,Framboise Du Fermier,"Side Project makes wonderful beer and this is a good one; it is not a 100 point beer. The nose, balance and flavor profiles are all ""fine."" Yes, that's it - just fine. It is somewhat balanced but also light on fruit and a bit thin. Yet, very pleasant, inviting and drinkable.",4
1206,Framboise Du Fermier,Deep red color and nice thick head. Well carbed and easy to drink blend which really presents a delicious raspberry flavor without overwhelming the base beer. Impressive balance as SP shows some restraint on the berries.,4.92
1207,Framboise Du Fermier,"Pale salmon-amber with almost no head that builds, resulting in a thin ring around the edge.",3.71
1208,Framboise Du Fermier,"750ml Bottle at share. Cloudy watermelon color, sparse bubbly head. Tart, sweet aroma, lots of berry. Taste is strawberry with a bit of melon . Sweet and tart.",4.1
1209,Framboise Du Fermier,"L: Pours a bright ruby red that recedes into a slight cloudy cranberry hue with a light pink foam and ample lacing
S: Jam and fruit preserves and fresh raspberries on the nose with a hint of funk
T: Fulsome sweet jammy fruit upfront complemented with a robust (yet balanced) Side Project acidity and touch of oak; tart finish
F: Superbly even and smooth mouthfeel with a crisp saison dryness on the finish
O: Been sitting on this one for awhile and finally popped it open on a 90 degree afternoon. Just a stunning pour followed by a robust jammy goodness. Really well done and perfect for a late summer day.",4.75
1210,Framboise Du Fermier,"WAY too damn sour, puckering to say the least. Raspberries are normally one of my personal favorites added to a sour but this is utterly acidic and rough. Cant say I'd go after this again. not my jam and the side project label is what is carrying this in my opinion.",3.67
1211,Framboise Du Fermier,"while the side project wild beers have certainly been tending more acidic over the least year or so, in some instances, i think the higher acidity really works, and this is a great example of that. another one of the fruited fermier beers, up there with my favorites in the series, the plum, the cherry, and the blueberry, and i think the clean sourness that ramps up towards the end is part of what makes it. there is a lot of fruit in here, and a serious jammy sweetness is contributed by the raspberries, so the sour almost works to enhance and balance it, and with all the oak this has on it, along with the lemony funk, the drying cereal grain base, and the obvious maturity, its a complex and balanced brew that delivers what it seems to promise. i am not sure if this was aged in wine barrels or not, but it sure seems like it was, some notes of red and black currant in here, a tart cherry thing, and even a light strawberry thing, they all make it seem vinous to me, so does all the tannins in here. i even get trace watermelon flesh, juicy fruit gum, and red wine vinegar. suffice it to say there is quite a bit of depth to this. the fruit is insanely natural, really forward, and expressed beautifully through this base saison. almost as intense as i remember them being in the raspe, although i know this has to be less per barrel right? i also like it being a little stronger here, seems to slow me down, allow it to warm and open, and cut some of the flavor intensity with a little palate clearing alcohol. brilliant stuff, good carbonation too, especially compared to a few of the others in the series. the beat goes on for side project!",4.46
1212,Framboise Du Fermier,Bottle pour.,4.34
1213,Framboise Du Fermier,"Wow the smell on this beer is just heavenly. Full of fresh raspberries, full of tartness and sweetness. Basically liquid raspberry in pure sour saison form. Has all of the complex and beautifully balanced flavors and feel from the original, but now has a fresh fruit to star up front. Mouthfeel finish did feel a little grainy and acidic on the end, but I'm just nitpicking at this point.",4.73
1214,Framboise Du Fermier,"B2 shared on 8-19-18(Fermier Day). Pours on the lighter shade of ruby(it was the lightest shade compared with Quetsche, Kriek, and Bluet). Nice raspberry funk on the nose. An initial raspberry flavor hits the palate, but for some strange reason quickly fades as my acidic ""woo"" reaction kicks in. I've read so many reviews here with the same ""jam/jammy"" comments, and I was very disappointed when I finally got to try this coveted brew, because those 2 words are far from the truth. Jam is sweet, something you put on bread(or crackers if you really want to be Mr. Fancy Pants). This beer is strongly acidic, dare I say overly so.",4.22
1215,Framboise Du Fermier,B2 Bottle at Fermier Day,4.73
1216,Framboise Du Fermier,"Easily the best I've ever had from Side Project. It's fantastic, and the raspberries shine through perfectly. It also strikes a great balance between its tartness and its drinkability.",4.77
1217,Framboise Du Fermier,Some of Side Projects finest! Had this alongside a 2011 Cantillon LPF and this was better. Purchased this bottle along with many others of its caliber for a small group tasting and it was definitely one of the stars!,4.96
1218,Framboise Du Fermier,"Can't help but notice the beautiful color of this brew first. A bright red, almost pink hue w excellent carb bubbles dancing the drunken dance they do. I love atrial, and it's natural to compare the 2 brews, but this can go toe to toe with it most certainly! Be prepared for that tart doe, loved how it felt.",4.77
1219,Framboise Du Fermier,"Shared from a 750 at the cellar. A Beautiful beer with strong fruit nose, a wonderful balance of tartness. As it warms up it gets better. Reminded me of my Aunt Edna jarring her own jelly in the kitchen when I was a kid. Phenomenal.",4.8
1220,Framboise Du Fermier,"Tasted this as part of a fruited Fermier set. The nose promised an acidic affair, but was quite soft upon tasting. This was my second favorite fruited Fermier to the Abricot. A really nice beer, but perhaps its rarity is driving up ratings a bit.",4.58
1221,Framboise Du Fermier,"The nose on this was absolutely incredible. Huge punch in your face of raspberries, raspberries, and yup, more raspberries. Cold it was more raspberry juice, the saison side only really shined as it warmed up. I really think though that fruited wild ale, like Atrial, is better than fruited saison. Beautiful beer, but I still prefer Saison du Fermier over this.",4.81
1222,Framboise Du Fermier,"750 B1. Huge thanks to Matt for opening this one. Incredible raspberry nose. Amazing. Taste is mildly sour for a SP, raspberry and lemon. Very balanced. No harsh acidity. Truly amazing stuff.",4.58
1223,Framboise Du Fermier,"Super intense raspberries on the nose and taste. Just explodes all over the palate. As if the raspberries weren't enough, the carbonation is lively and the prickly sensation is like pop rocks candy on the tongue. Maybe get some subtle hints of lemon and oak, but the sour raspberry jam overwhelms everything else. This was quite the experience, but wouldn't want to drink a lot of it.",4.5
1224,Framboise Du Fermier,"The perfect beer. Don't drink too cold! Once it warms up / reaches ~50F it opens up and balances perfectly. Tons and tons of fruit in the nose. Super jammy, starts as a sour, when warmed opens up as a saison. Fantastic brew.",5
1225,Vanilla Bean Assassin,"2019 bottle at room temp
Wax was a big of a bugger",4.89
1226,Vanilla Bean Assassin,#248 of Top 250 (as of 3/11/21) thanks to Orca Whale,4.51
1227,Vanilla Bean Assassin,"2013 vintage, tasted on 5/12/2020 - startled by how cakey that is. Super rich and thick body, a load of vanilla and chocolate. Light barrel and whiskey. Super pleasantly balanced, though definitely not a beer I could enjoy more than just a taste of. Novelty pastry juice for real - still, quite tasty.",4.75
1228,Vanilla Bean Assassin,"Tasted this in a flight at the brewery on Jan 7th 2021first time ever tasting Assassin drove 4 hours because this was on tap. I had half a pour in the afternoon at 5 last of it as the keg blew.
It is a fudge vanilla cake like flavor. The depth of the flavor was incredible. I arrived at 11:30 and took tell two to finish the flight. As this warmed and oxidized the aroma subsided as expected but the flavor just developed more chocolate cake. Outstanding and worth the trip to finally taste this. I had Morning Delight and Term Oil Maple Cakes in the same flight plus the two Latte's. Best flight of my life.
Truly wonderful beer.",4.92
1229,Vanilla Bean Assassin,Only KBBS16 is better.,5
1230,Vanilla Bean Assassin,"Let’s be honest, when it comes to vanilla specific barrel aged stouts this sits comes unrivaled. I dream of finding a D13, but until that day. This is perfection.",5
1231,Vanilla Bean Assassin,"Almost perfect when it comes to BA vanilla stouts. This looked insanely pitch black during the pour. Completely opaque. Smelled of bourbon soaked vanilla fudge brownies. Really decadent. Taste was amazing....very similar to the aroma. Vanilla wasn't overbearing and really played well with the fudginess and barrel aspects of the beer. Feel was super viscous. Mouth coating and lingering. Overall, an excellent BA vanilla stout.",4.71
1232,Vanilla Bean Assassin,"2019 vintage, on draft at Toppling Goliath.",4.72
1233,Vanilla Bean Assassin,"2019 vintage poured from a 12oz bottle into a stemmed taster glass. pours inky black with virtually no head. smells of chocolate cake with vanilla frosting dipped in bourbon. one of the best smelling beers i’ve yet to encounter. taste is similar with big chocolate cake and vanilla flavors with the whiskey barrel on the finish. typical TG stout mouthfeel, which is to say full bodied and nearly perfect for the style. i am admittedly not a big straight vanilla stout guy but i was blown away with this beer. the vanilla is integrated so well that i don’t pick up on the dark fruit flavors that i’ve gotten with past assassins (purple through green). this is vanilla frosted bourbon cake in a glass. delicious!",4.77
